case_id,household_case_id,village_code,country,household_cohort,control_myagro,myagro,cowpea_hectares,maize_hectares,millet_hectares,okra_hectares,peanut_hectares,rice_hectares,roselle_hectares,sorghum_hectares,watermelon_hectares,fertilizer_hectares,hectares_delivered_before_2023,cashew,peanut,bissap,cotton,okra,maize,millet,cowpea,watermelon,sweet_potato,rice,sorghum,tomato,data_collection_period_encoded,data_collection_period_eng,t_c,sin_t,cos_t,rcsi,propensity,hdds_cereals,hdds_eggs,hdds_fish_seafood,hdds_fruits,hdds_meat_poultry_offal,hdds_milk_products,hdds_miscellaneous,hdds_oils_fats,hdds_pulses_legumes_nuts,hdds_roots_tubers,hdds_sugar_honey,hdds_vegetables,hhs_hungry,hhs_hungry_freq,hhs_hungry_yes_no,hhs_no_food,hhs_no_food_freq,hhs_no_food_yes_no,hhs_no_resources,hhs_no_resources_freq,hhs_no_resources_yes_no,rcsi_borrow,rcsi_limit,rcsi_reduce,rcsi_rely,rcsi_restrict,hhs_no_resources_recoded,hhs_hungry_recoded,hhs_no_food_recoded,hhs_categorical
cbb73a49-4bcd-420d-a945-2aa59a4a8c59,b6cf0b4c-917d-47d4-aa72-6cfb58032f92,12344,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,0,0.40986228,1,0,1,1,0,0,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
9be455da-fee3-4b8d-aea2-217b16af944b,b6d1692a-d47d-4b45-8cbd-b212933f1f4e,38391,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,14,0.5245097,1,0,1,0,0,0,1,1,0,0,1,0,0,,0,0,,0,0,,0,3,1,2,2,1,0,0,0,Little to no hunger
8a93860f-3b79-47d2-af28-024009b8e6e6,b6d1692a-d47d-4b45-8cbd-b212933f1f4e,38391,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,9,0.5245097,1,0,1,1,0,0,1,1,1,0,1,1,1,1.0,1,1,1.0,1,1,1.0,1,2,2,0,3,0,1,1,1,Moderate hunger
e9f28b13-6380-4333-aab6-8d91edf02fb2,b6d1692a-d47d-4b45-8cbd-b212933f1f4e,38391,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,8,0.5245097,1,0,1,0,0,0,1,1,1,0,1,0,1,1.0,1,0,,0,1,1.0,1,2,0,0,4,0,1,1,0,Moderate hunger
2842d047-896a-4e2b-a6d2-c71b056049ab,b6d88620-3075-4055-b20f-421deb1b9a35,80716,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,0,0.44167936,1,0,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,1,1.0,1,0,0,0,0,0,1,0,0,Little to no hunger
22f2596d-5fb5-4f92-a953-cd9b946dd651,b6d88620-3075-4055-b20f-421deb1b9a35,80716,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,8,0.44167936,1,0,1,0,0,1,1,1,1,1,1,1,0,,0,0,,0,1,1.0,1,0,3,0,2,1,1,0,0,Little to no hunger
dcb83f0d-101f-4997-b941-70437bde6156,b6ef96323ebc48d19f3da202c014d729,FW711,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,17,0.4863693,1,0,1,0,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,3,4,7,0,0,0,0,0,Little to no hunger
7a422f6a-b6bb-4255-aeab-b3d8c0149446,b6ef96323ebc48d19f3da202c014d729,FW711,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,5,0.4863693,1,0,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,1,0,0,3,0,0,0,0,Little to no hunger
944f7cae-c545-474a-b074-71e257b87a72,b6ef96323ebc48d19f3da202c014d729,FW711,Senegal,2,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,6,0.4863693,1,0,1,0,0,0,1,1,0,1,0,0,0,,0,0,,0,1,1.0,1,1,2,0,2,0,1,0,0,Little to no hunger
51ee8fb0-85e2-4070-a57f-7cdf71083b6b,b6f324a9d8614b749981253536265956,WF852,Senegal,3,myagro,1,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,7,0.5753963,1,0,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,2,1,0,2,0,0,0,0,Little to no hunger
80090790-2b2e-4a40-8f1f-345ff2c764e0,b6f324a9d8614b749981253536265956,WF852,Senegal,3,myagro,1,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.5753963,1,0,0,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
13999937-2650-4548-8acc-559df3223bbd,b6f324a9d8614b749981253536265956,WF852,Senegal,3,myagro,1,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.5753963,1,0,0,0,0,0,1,0,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
6254f99d-947f-41f5-9d48-d39eefa0697d,b6f6fb23-c24e-465c-adf4-b9a6a22f7c4f,12757,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,26,0.41798723,1,0,0,1,1,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,5,0,0,7,0,0,0,Little to no hunger
3edee9eb-61bb-4257-8b36-38824124e414,b6f6fb23-c24e-465c-adf4-b9a6a22f7c4f,12757,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,21,0.41798723,1,0,1,0,1,1,1,0,0,0,1,1,0,,0,0,,0,0,,0,0,6,0,0,5,0,0,0,Little to no hunger
ad205a65-ddb0-4497-9eb3-9fb8a06d3b94,b6f6fb23-c24e-465c-adf4-b9a6a22f7c4f,12757,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,28,0.41798723,1,0,1,0,0,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,7,0,0,7,0,0,0,Little to no hunger
302020e4-e7e8-44bf-8cef-91bfb95aa091,b6f813c5-2df6-420f-8087-2a4854f28df7,86842,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,6,0.45635083,1,0,1,0,0,1,1,0,0,1,1,1,0,,0,0,,0,0,,0,3,0,0,0,0,0,0,0,Little to no hunger
2cd6f1e5-f12e-40e6-91ee-5a97b9da0ac8,b6f813c5-2df6-420f-8087-2a4854f28df7,86842,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,5,0.45635083,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,1,1,0,2,0,0,0,0,Little to no hunger
aa346d2a-602a-4e05-bb93-ff830d608ff2,b6f813c5-2df6-420f-8087-2a4854f28df7,86842,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,12,0.45635083,1,0,1,1,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,2,2,0,3,1,0,0,0,Little to no hunger
2ef0ff90-330d-4f60-9ff8-cdfc2546e3d1,b716f8ef-5faa-4cb6-941e-27dbb90d99e1,12618,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.55853415,1,0,1,1,0,1,1,1,1,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
a2d10821-cf30-4cd3-9c73-b84cf1c51f1b,b716f8ef-5faa-4cb6-941e-27dbb90d99e1,12618,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.55853415,1,0,1,0,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
ba0591d7-8f7c-4900-aa06-c3e01417dbdc,b716f8ef-5faa-4cb6-941e-27dbb90d99e1,12618,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.55853415,1,0,1,1,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
369f3071-ede1-4cd1-8766-825cf8f3d2fb,b726ac0ff4584fe0b89d4e2ff567d8b8,TP151,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,1,0.5576232,1,0,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,Little to no hunger
d4ba8fb2-bd1a-4647-9364-eb0617b8ad73,b726ac0ff4584fe0b89d4e2ff567d8b8,TP151,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,10,0.5576232,1,1,1,1,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,4,0,0,2,0,0,0,0,Little to no hunger
b2c74a10-e3ea-4aaa-ab35-88a020e3e411,b726ac0ff4584fe0b89d4e2ff567d8b8,TP151,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,6,0.5576232,1,1,1,0,0,0,1,1,1,1,1,1,0,,0,0,,0,0,,0,3,0,0,0,0,0,0,0,Little to no hunger
0b8fed1e-4009-4b44-a235-b45d1821c241,b7329e17-c16d-4443-b44a-ba36bede1653,62468,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,9,0.44471377,1,0,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,3,0,0,3,0,0,0,0,Little to no hunger
6b2a0992-ac3b-4c5d-b91d-0c7e333291c0,b7329e17-c16d-4443-b44a-ba36bede1653,62468,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.44471377,1,0,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
87a69e47-0636-41b6-951a-51248a258ff7,b7329e17-c16d-4443-b44a-ba36bede1653,62468,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,4,0.44471377,1,0,1,0,0,0,1,1,1,0,1,1,0,,0,0,,0,0,,0,1,0,0,2,0,0,0,0,Little to no hunger
04660738-38ac-430a-80a7-d08bd5e26dfe,b7761ed8-4297-4191-adcf-185e44ba3ca8,12757,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,25,0.4014152,1,0,0,0,0,1,1,0,0,0,1,0,0,,0,0,,0,0,,0,0,4,0,0,7,0,0,0,Little to no hunger
bc2de2e0-97de-4683-9efb-18719be6d10d,b7761ed8-4297-4191-adcf-185e44ba3ca8,12757,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,20,0.4014152,1,0,1,0,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,5,0,0,5,0,0,0,Little to no hunger
6e9c2dbe-b9bc-45e8-a421-afbb74638340,b7761ed8-4297-4191-adcf-185e44ba3ca8,12757,Mali,3,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,8,0.4014152,1,0,0,0,0,1,1,1,0,0,1,0,0,,0,0,,0,0,,0,0,2,0,0,2,0,0,0,Little to no hunger
3cc3fe0f-1d2e-4b78-9a85-89315bc4e241,b78137bb-949c-4e8b-a4ef-a94eafdecaf5,8523,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,3,0.5051348,1,0,1,1,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,1,0,0,1,0,0,0,0,Little to no hunger
ac33e06a-a72b-43d2-a843-4c45d1a85f2a,b78137bb-949c-4e8b-a4ef-a94eafdecaf5,8523,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,1,0.5051348,1,0,1,1,0,0,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,Little to no hunger
f4471936-a036-49a2-a94e-5cef8206f7c6,b78137bb-949c-4e8b-a4ef-a94eafdecaf5,8523,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,4,0.5051348,1,0,1,1,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,1,0,0,2,0,0,0,0,Little to no hunger
3c46fde9-bb71-4275-a2bd-b4dbdf9901d0,b788a438-efab-42d3-94d8-2e8b061c9494,6165,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,0,0.4976274,1,0,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
b628a3dd-d26a-4116-a293-05acb9f26d7a,b788a438-efab-42d3-94d8-2e8b061c9494,6165,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.4976274,1,1,1,1,1,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
396253df-6dec-4eac-989e-338c9febd1ec,b788a438-efab-42d3-94d8-2e8b061c9494,6165,Senegal,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,6,0.4976274,1,0,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,2,0,0,2,0,0,0,0,Little to no hunger
991291c4-4e70-47c5-a817-9cecc88214e4,b78b1fcdc43e4977948ad77020852006,UD123,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,6,0.5606601,1,0,1,0,0,0,1,1,0,1,1,1,0,,0,0,,0,0,,0,2,0,0,2,0,0,0,0,Little to no hunger
27c95f5a-2ede-48a4-8c7b-7b45f3633778,b78b1fcdc43e4977948ad77020852006,UD123,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,3,0.5606601,1,0,1,0,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,3,0,0,0,0,Little to no hunger
b197d9e8-d928-444a-bc71-243729e07b52,b78b1fcdc43e4977948ad77020852006,UD123,Senegal,3,myagro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,6,0.5606601,1,0,1,0,0,0,1,1,1,0,1,1,0,,0,0,,0,0,,0,2,0,0,2,0,0,0,0,Little to no hunger
eb39c478-3a66-4c78-90b8-e02c505cb30e,b797ecb0e3194af9b4e5fcfc2ddad808,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,June/July 2024,1.31103425004218,0.8571362080725473,0.5150898181977731,0,0.4839471,1,0,1,1,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
e537f3bc-c43a-49d8-80bf-81ce8b9917c0,b797ecb0e3194af9b4e5fcfc2ddad808,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,July/August 2024,2.31103425004218,0.9703103284964132,-0.2418633217608304,0,0.4839471,1,0,1,1,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
ee92189e-9b2d-4922-be99-3697013b2701,b797ecb0e3194af9b4e5fcfc2ddad808,CZ077,Mali,3,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,September 2024,3.31103425004218,0.5150898181977732,-0.8571362080725472,0,0.4839471,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
00bdf272-363d-497c-b8c6-48d5b29341fc,b7995a95-5333-47cb-b30f-bed0db1dc4d2,11959,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,0,0.4158351,1,0,1,0,0,0,0,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
cdfd0433-a51a-4d4b-8e6c-aa0205428f0d,b7995a95-5333-47cb-b30f-bed0db1dc4d2,11959,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.4158351,1,0,1,1,0,1,1,1,0,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
24338a0d-6952-4c87-9ce7-7b65e79dfa05,b7995a95-5333-47cb-b30f-bed0db1dc4d2,11959,Mali,2,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,0,0.4158351,1,0,1,1,0,0,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
6dab800e-f379-4326-9d65-83b86c88ed16,b7ab3cf7-93b7-45f9-bab1-de3497997895,107623,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,21,0.5314269,1,1,1,1,0,1,1,1,0,0,1,1,1,1.0,1,0,,0,1,1.0,1,2,7,0,7,1,1,1,0,Moderate hunger
c5e6a5d8-c872-4cc7-b226-acea4d6cc11d,b7ab3cf7-93b7-45f9-bab1-de3497997895,107623,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,12,0.5314269,1,0,1,0,0,1,1,0,0,1,1,1,0,,0,0,,0,1,1.0,1,0,5,0,7,0,1,0,0,Little to no hunger
894634f4-9881-4e37-8765-a91caf703f34,b7abdf05-12bf-40c2-9cea-0a42ee83bc72,89366,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,13,0.41256538,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,2,0,2,3,0,0,0,Little to no hunger
9660f51a-662f-49a7-9772-eb1702052cf6,b7abdf05-12bf-40c2-9cea-0a42ee83bc72,89366,Mali,1,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,November/December 2023,-2.68896574995782,-0.8571362080725473,-0.515089818197773,8,0.41256538,1,0,0,0,0,0,1,0,1,0,1,0,1,1.0,1,0,,0,1,1.0,1,1,1,0,2,1,1,1,0,Moderate hunger
47a4023f-048b-47d4-a5e7-195237bf2b65,b7c712b6ad644ab2b9b82d8dfd0813a8,UW691,Senegal,1,myagro,1,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0,1,0,0,0,0,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,0,0.58309036,1,0,0,0,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
ef5e4dfd-9ef9-4b9b-8af6-a5555f50a7d0,b7c8c15562194b4fb716c3a918070b56,AL196,Mali,2,myagro,1,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,January/February 2024,-1.68896574995782,-0.9703103284964132,0.2418633217608305,0,0.4485223,1,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
e06e7ae6-f20d-42e0-ad46-e42ee96031e7,b7c8c15562194b4fb716c3a918070b56,AL196,Mali,2,myagro,1,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,March 2024,-0.6889657499578199,-0.5150898181977731,0.8571362080725473,0,0.4485223,1,0,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
18fedad7-f875-4417-8bac-4e045526d819,b7c8c15562194b4fb716c3a918070b56,AL196,Mali,2,myagro,1,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,April/May 2024,0.3110342500421801,0.2418633217608304,0.9703103284964132,0,0.4485223,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
4a0eccb6-5255-4fe9-87fc-ffb82d913403,b7c93d7266b84308aec7ad132384dbb3,SE259,Senegal,1,myagro,1,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,3,0.45147386,1,1,1,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,,0,0,0,0,3,0,0,0,0,Little to no hunger
64ecd4b8-4cb0-43b3-bec7-ec0c905ff459,b7d207f81d004e409978607c9dd6ca24,ZM081,Mali,1,myagro,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,October 2023,-3.68896574995782,-0.2418633217608305,-0.970310328496413,0,0.3944973,1,0,1,1,0,1,1,1,0,0,1,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,Little to no hunger
